species,bill_length,bill_depth,flipper_length,body_mass,male_sex
Gentoo,-0.029022855581407565,-0.9436730260322648,1.7934527229743293,1.6238964145049084,True
Gentoo,0.7231859493504217,0.1133701441728568,1.0579209134196175,0.6766393316431983,False
Gentoo,1.2311711163173713,-0.776771472841982,-0.24969119245542606,1.4932402651446726,True
Gentoo,0.2347386734206626,-1.945082345173958,1.0579209134196175,-0.18895765786836427,False
Gentoo,1.3874742446148938,0.002102442046002326,-0.24969119245542606,1.8198806385452622,True
Gentoo,-0.05832969213719283,0.1133701441728568,1.5482754531227587,0.5133191449429035,False
Gentoo,-0.029022855581407565,-1.7225469409202492,1.5482754531227587,1.4279121904645546,True
Gentoo,0.7427238403876123,0.1133701441728568,1.0579209134196175,0.8726235556835522,False
Gentoo,1.6414668280983693,-0.1647991111442804,-0.24969119245542606,1.7545525638651442,True
Gentoo,0.7427238403876123,-1.2774761324128292,1.5482754531227587,-0.18895765786836427,False
Gentoo,1.66100471913556,-0.10916526008085216,-0.24969119245542606,1.5585683398247905,True
Gentoo,0.3519660196438051,0.1133701441728568,1.0579209134196175,0.7093033689832573,False
Gentoo,-0.029022855581407565,-0.6655037707151266,2.0386299928259,1.88520871322538,True
Gentoo,0.15658710927190145,0.1133701441728568,1.2213724266539978,0.8399595183434932,False
Gentoo,1.3874742446148938,-0.8880391749688374,-0.24969119245542606,1.2972560411043188,True
Gentoo,1.113943770094229,-0.8324053239054092,1.3848239398883784,-0.18895765786836427,True
Gentoo,0.6254964941644698,-1.5000115366665392,-0.24969119245542606,0.8726235556835522,False
Gentoo,0.9185648597223253,0.1133701441728568,0.3223891038649055,0.5459831822829625,False
Gentoo,-0.029022855581407565,-0.4429683664614176,2.1203557494430902,1.3625841157844367,True
Gentoo,0.9381027507595159,0.1133701441728568,1.630001209739949,0.8399595183434932,False
Gentoo,2.3839066875116024,-0.1647991111442804,-0.24969119245542606,1.8198806385452622,True
Gentoo,0.6841101672760418,-0.999306877095692,1.303098183271188,-0.18895765786836427,False
Gentoo,1.0553300969826584,-1.2774761324128292,-0.24969119245542606,1.6892244891850263,True
Gentoo,0.7036480583132311,0.1133701441728568,1.3848239398883784,0.6766393316431983,True
Gentoo,-0.029022855581407565,-0.6655037707151266,1.303098183271188,1.6892244891850263,True
Gentoo,-0.3904738397694282,0.1133701441728568,0.894469400185237,0.6439752943031394,False
Gentoo,1.8954594115818435,-0.8324053239054092,-0.24969119245542606,1.6892244891850263,True
Gentoo,-0.07786758317438347,-1.8338146430471036,0.7310178869508566,-0.18895765786836427,False
Gentoo,0.8599511866107548,-1.2218422813494019,-0.24969119245542606,1.6892244891850263,True
Gentoo,1.3288605715033233,0.1133701441728568,1.3848239398883784,1.0359437423838471,False
Gentoo,-0.029022855581407565,-0.776771472841982,2.4472587759118514,2.2771771613060876,True
Gentoo,-0.03879180110000219,0.1133701441728568,1.1396466700368078,0.5786472196230215,False
Gentoo,1.5242394818752267,-0.5542360685882721,-0.24969119245542606,1.6892244891850263,True
Gentoo,0.48873125690413816,-1.7781807919836763,1.4665496965055684,-0.18895765786836427,False
Gentoo,2.22760355921408,-0.7211376217785548,-0.24969119245542606,2.1465210119458518,True
Gentoo,0.15658710927190145,0.1133701441728568,1.4665496965055684,0.8726235556835522,True
Gentoo,-0.029022855581407565,-0.6098699196517003,1.8751784795915196,2.3425052359862057,True
Gentoo,0.6841101672760418,-2.0007161962373865,1.2213724266539978,0.9379516303636701,False
Gentoo,-0.029022855581407565,0.1133701441728568,-0.24969119245542606,-0.18895765786836427,True
Gentoo,0.6059586031272792,-1.666913089856821,-0.24969119245542606,0.8399595183434932,False
Gentoo,1.3093226804661326,-0.8880391749688374,1.8751784795915196,-0.18895765786836427,True
Gentoo,0.2933523465322345,-1.3887438345396836,-0.24969119245542606,1.2972560411043188,False
Gentoo,1.2116332252801807,0.1133701441728568,1.1396466700368078,1.5585683398247905,True
Chinstrap,-0.029022855581407565,0.3359055484265658,-0.5765942189241869,-0.923898498019691,False
Chinstrap,1.2311711163173713,0.1133701441728568,-0.24969119245542606,-0.40127390057874757,True
Chinstrap,1.4851636998008455,1.059145612251123,-0.24969119245542606,-0.7279142739793373,True
Chinstrap,0.3324281286066144,0.7809763569339857,-0.9034972453929478,-0.18895765786836427,False
Chinstrap,1.7586941743215116,1.3929487186316882,-0.24969119245542606,-0.6299221619591603,True
Chinstrap,0.2933523465322345,0.1133701441728568,-0.08623967922104563,-0.33594582589862965,False
Chinstrap,-0.029022855581407565,0.5028071016168485,-1.72075481156485,-1.2505388714202808,False
Chinstrap,1.4851636998008455,0.1133701441728568,-0.16796543583823584,-0.5972581246191013,True
Chinstrap,0.4496554748297569,0.8922440590608401,-0.24969119245542606,-0.07463352717815788,False
Chinstrap,1.4851636998008455,1.4485825696951147,-0.08623967922104563,-0.18895765786836427,True
Chinstrap,0.5668828210528993,0.2802716973631395,-0.24969119245542606,-0.5319300499389834,False
Chinstrap,1.5633152639496082,0.1133701441728568,-0.4131427056898065,-0.5645940872790424,True
Chinstrap,-0.029022855581407565,0.002102442046002326,-1.1486745152445186,-0.6625861992992192,False
Chinstrap,1.6219289370611787,0.1133701441728568,0.15893759063052504,-0.20528967653839375,True
Chinstrap,0.4301175837925662,-0.10916526008085216,-0.24969119245542606,-0.8259063859995142,False
Chinstrap,1.3288605715033233,1.2816810165048338,0.15893759063052504,-0.18895765786836427,True
Chinstrap,1.2897847894289418,1.504216420758543,-0.24969119245542606,-1.1852107967401628,True
Chinstrap,2.7942023992926,0.1133701441728568,-1.4755775417132793,-0.6625861992992192,False
Chinstrap,-0.029022855581407565,0.7253425058705595,-0.7400457321585674,-0.989226572699809,False
Chinstrap,1.074867988019849,0.1133701441728568,-0.33141694907261626,0.2520068462224318,True
Chinstrap,-0.25370860250909644,0.002102442046002326,-0.24969119245542606,-0.7932423486594552,False
Chinstrap,0.9381027507595159,0.1133701441728568,-0.6583199755413771,-0.18895765786836427,True
Chinstrap,-0.09740547421157272,-0.38733451539798935,-0.24969119245542606,-1.7078353941811062,False
Chinstrap,1.3483984625405139,0.1133701441728568,-0.4948684623069967,-0.5319300499389834,True
Chinstrap,-0.029022855581407565,0.3359055484265658,-0.33141694907261626,-1.1852107967401628,False
Chinstrap,1.6219289370611787,0.1133701441728568,-0.16796543583823584,-0.07463352717815788,True
Chinstrap,1.3288605715033233,0.6140748037437029,-0.24969119245542606,-1.054554647379927,False
Chinstrap,1.1334816611314196,0.9478779101242684,0.07721183401333481,-0.18895765786836427,True
Chinstrap,0.527807038978518,0.2802716973631395,-0.6583199755413771,-0.6625861992992192,False
Chinstrap,1.778232065358701,1.504216420758543,-0.24969119245542606,0.4479910702627856,True
Chinstrap,-0.5467769680669519,-0.38733451539798935,-0.985223002010138,-1.3158669461003987,False
